Name,Owner,Stars,Forks,Last Updated,License,URL
views-widgets-samples,android,5109,3005,2024-07-24T00:34:16Z,Apache License 2.0,https://github.com/android/views-widgets-samples
dddsample-core,citerus,5099,1497,2025-02-20T19:24:56Z,MIT License,https://github.com/citerus/dddsample-core
usb-serial-for-android,mik3y,5067,1620,2025-03-10T17:30:38Z,MIT License,https://github.com/mik3y/usb-serial-for-android
bitcoinj,bitcoinj,5057,2506,2025-03-10T22:32:32Z,Apache License 2.0,https://github.com/bitcoinj/bitcoinj
reactor-core,reactor,5054,1222,2025-03-11T16:50:54Z,Apache License 2.0,https://github.com/reactor/reactor-core
Small,wequick,5051,1107,2023-09-23T13:49:56Z,Apache License 2.0,https://github.com/wequick/Small
shattered-pixel-dungeon,00-Evan,5050,1191,2025-02-27T17:16:57Z,GNU General Public License v3.0,https://github.com/00-Evan/shattered-pixel-dungeon
keepass2android,PhilippC,5044,401,2025-03-11T23:48:41Z,GNU General Public License v3.0,https://github.com/PhilippC/keepass2android
picocli,remkop,5040,434,2025-01-05T12:03:46Z,Apache License 2.0,https://github.com/remkop/picocli
Luyten,deathmarine,5036,1004,2024-07-11T07:09:11Z,Other,https://github.com/deathmarine/Luyten
opentsdb,OpenTSDB,5029,1244,2024-12-12T20:03:34Z,GNU Lesser General Public License v2.1,https://github.com/OpenTSDB/opentsdb
android-common,Trinea,5015,2640,2024-02-28T16:00:47Z,N/A,https://github.com/Trinea/android-common
sodium,CaffeineMC,5013,831,2025-03-10T01:46:57Z,Other,https://github.com/CaffeineMC/sodium
YCSB,brianfrankcooper,5012,2268,2024-12-12T01:02:24Z,Apache License 2.0,https://github.com/brianfrankcooper/YCSB
CameraView,natario1,5010,952,2024-09-03T20:56:02Z,Other,https://github.com/natario1/CameraView
sofa-boot,sofastack,5010,1267,2025-02-17T09:04:31Z,Apache License 2.0,https://github.com/sofastack/sofa-boot
easy-rules,j-easy,5004,1078,2024-05-29T20:13:50Z,MIT License,https://github.com/j-easy/easy-rules
pmd,pmd,5001,1508,2025-03-10T16:18:07Z,Other,https://github.com/pmd/pmd
shopping-management-system,zhanglei-workspace,4992,2250,2024-03-07T06:37:19Z,N/A,https://github.com/zhanglei-workspace/shopping-management-system
MifareClassicTool,ikarus23,4991,933,2024-12-26T20:02:41Z,GNU General Public License v3.0,https://github.com/ikarus23/MifareClassicTool
LayoutManagerGroup,DingMouRen,4985,678,2023-10-11T11:05:47Z,N/A,https://github.com/DingMouRen/LayoutManagerGroup
joda-time,JodaOrg,4984,983,2025-03-10T00:06:39Z,Apache License 2.0,https://github.com/JodaOrg/joda-time
QLExpress,alibaba,4980,1166,2025-03-02T13:32:28Z,Apache License 2.0,https://github.com/alibaba/QLExpress
JustTrustMe,Fuzion24,4975,808,2024-09-02T19:03:26Z,Other,https://github.com/Fuzion24/JustTrustMe
XUI,xuexiangjys,4973,852,2024-06-25T16:42:24Z,Apache License 2.0,https://github.com/xuexiangjys/XUI
TelegramBots,rubenlagus,4973,1261,2025-02-16T12:10:41Z,MIT License,https://github.com/rubenlagus/TelegramBots
midjourney-proxy,novicezk,4964,2408,2025-01-15T14:32:39Z,Apache License 2.0,https://github.com/novicezk/midjourney-proxy
CloudReader,youlookwhat,4963,1331,2024-06-20T02:52:19Z,Apache License 2.0,https://github.com/youlookwhat/CloudReader
lwjgl3,LWJGL,4959,648,2025-03-02T23:00:50Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/LWJGL/lwjgl3
spring-authorization-server,spring-projects,4957,1324,2025-03-04T16:09:45Z,Apache License 2.0,https://github.com/spring-projects/spring-authorization-server
NavigationTabBar,Devlight,4949,872,2024-06-09T18:55:50Z,Apache License 2.0,https://github.com/Devlight/NavigationTabBar
RxJava2-Android-Samples,amitshekhariitbhu,4949,1065,2024-07-07T04:03:28Z,Apache License 2.0,https://github.com/amitshekhariitbhu/RxJava2-Android-Samples
mapdb,jankotek,4948,880,2024-06-04T19:19:49Z,Apache License 2.0,https://github.com/jankotek/mapdb
runelite,runelite,4936,5295,2025-03-12T05:32:33Z,"BSD 2-Clause ""Simplified"" License",https://github.com/runelite/runelite
liquibase,liquibase,4934,1885,2025-03-12T17:08:01Z,Apache License 2.0,https://github.com/liquibase/liquibase
xpay,Exrick,4931,1110,2024-08-26T16:10:08Z,GNU General Public License v3.0,https://github.com/Exrick/xpay
Geyser,GeyserMC,4922,708,2025-03-11T23:58:48Z,MIT License,https://github.com/GeyserMC/Geyser
OsmAnd,osmandapp,4920,1043,2025-03-12T19:15:06Z,Other,https://github.com/osmandapp/OsmAnd
megabasterd,tonikelope,4919,608,2024-11-19T11:23:56Z,GNU General Public License v3.0,https://github.com/tonikelope/megabasterd
react-native-linear-gradient,react-native-linear-gradient,4913,700,2025-03-04T07:12:59Z,MIT License,https://github.com/react-native-linear-gradient/react-native-linear-gradient
spring-cloud-netflix,spring-cloud,4899,2452,2025-03-05T17:18:51Z,Apache License 2.0,https://github.com/spring-cloud/spring-cloud-netflix
ignite,apache,4894,1912,2025-03-12T11:58:22Z,Apache License 2.0,https://github.com/apache/ignite
Android-IMSI-Catcher-Detector,CellularPrivacy,4891,975,2025-01-17T11:01:23Z,GNU General Public License v3.0,https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector
armeria,line,4876,937,2025-03-12T07:54:59Z,Apache License 2.0,https://github.com/line/armeria
oshi,oshi,4875,892,2025-03-11T15:23:49Z,MIT License,https://github.com/oshi/oshi
react-native-config,lugg,4874,660,2025-02-17T20:06:05Z,MIT License,https://github.com/lugg/react-native-config
wgcloud,tianshiyeben,4860,863,2025-02-04T02:44:19Z,Apache License 2.0,https://github.com/tianshiyeben/wgcloud
dynamic-datasource,baomidou,4848,1205,2025-03-10T02:13:57Z,Apache License 2.0,https://github.com/baomidou/dynamic-datasource
cglib,cglib,4836,891,2024-08-16T10:22:51Z,Apache License 2.0,https://github.com/cglib/cglib
bisq,bisq-network,4832,1276,2025-02-25T12:54:30Z,GNU Affero General Public License v3.0,https://github.com/bisq-network/bisq
reactive-streams-jvm,reactive-streams,4830,535,2024-03-13T03:40:25Z,MIT No Attribution,https://github.com/reactive-streams/reactive-streams-jvm
sensitive-word,houbb,4830,658,2025-02-17T04:56:29Z,Apache License 2.0,https://github.com/houbb/sensitive-word
java-faker,DiUS,4829,862,2024-06-12T07:32:41Z,Other,https://github.com/DiUS/java-faker
querydsl,querydsl,4825,879,2025-03-11T12:16:51Z,Apache License 2.0,https://github.com/querydsl/querydsl
typespec,microsoft,4822,249,2025-03-12T19:05:21Z,MIT License,https://github.com/microsoft/typespec
QAuxiliary,cinit,4816,350,2025-03-11T14:28:59Z,Other,https://github.com/cinit/QAuxiliary
openai-java,TheoKanning,4798,1223,2024-06-06T20:00:23Z,MIT License,https://github.com/TheoKanning/openai-java
orientdb,orientechnologies,4784,873,2025-03-10T12:00:46Z,Apache License 2.0,https://github.com/orientechnologies/orientdb
killbill,killbill,4773,806,2025-03-06T20:16:25Z,Apache License 2.0,https://github.com/killbill/killbill
Android-ConvenientBanner,saiwu-bigkoo,4770,1051,2023-10-10T06:15:41Z,N/A,https://github.com/saiwu-bigkoo/Android-ConvenientBanner
jpexs-decompiler,jindrapetrik,4768,673,2025-03-08T08:37:39Z,GNU General Public License v3.0,https://github.com/jindrapetrik/jpexs-decompiler
rstudio,rstudio,4764,1112,2025-03-12T17:04:08Z,Other,https://github.com/rstudio/rstudio
aviatorscript,killme2008,4762,869,2024-07-30T21:45:10Z,N/A,https://github.com/killme2008/aviatorscript
calcite,apache,4757,2413,2025-03-10T18:10:20Z,Apache License 2.0,https://github.com/apache/calcite
spotless,diffplug,4751,464,2025-03-11T13:38:51Z,Apache License 2.0,https://github.com/diffplug/spotless
AndroidStaggeredGrid,etsy,4750,1122,2023-04-09T20:59:34Z,N/A,https://github.com/etsy/AndroidStaggeredGrid
react-native-webrtc,react-native-webrtc,4749,1253,2025-03-08T02:57:16Z,MIT License,https://github.com/react-native-webrtc/react-native-webrtc
android-tips-tricks,nisrulz,4734,577,2023-09-12T07:15:28Z,Apache License 2.0,https://github.com/nisrulz/android-tips-tricks
reflections,ronmamo,4734,707,2024-06-17T21:43:09Z,Do What The F*ck You Want To Public License,https://github.com/ronmamo/reflections
small-spring,fuzhengwei,4734,1403,2023-07-17T12:45:42Z,Apache License 2.0,https://github.com/fuzhengwei/small-spring
SwitchButton,kyleduo,4731,868,2023-12-02T12:28:42Z,N/A,https://github.com/kyleduo/SwitchButton
Suwayomi-Server,Suwayomi,4709,226,2025-03-12T03:19:35Z,Mozilla Public License 2.0,https://github.com/Suwayomi/Suwayomi-Server
Digital,hneemann,4705,478,2025-03-10T12:34:11Z,GNU General Public License v3.0,https://github.com/hneemann/Digital
spring-boot-best-practice,javastacks,4702,1291,2025-02-27T03:56:33Z,Apache License 2.0,https://github.com/javastacks/spring-boot-best-practice
mockserver,mock-server,4688,1085,2025-02-14T06:53:29Z,Apache License 2.0,https://github.com/mock-server/mockserver
FirebaseUI-Android,firebase,4665,1842,2025-03-12T13:33:57Z,Apache License 2.0,https://github.com/firebase/FirebaseUI-Android
PageIndicatorView,romandanylyk,4640,565,2024-08-09T09:56:50Z,N/A,https://github.com/romandanylyk/PageIndicatorView
blog_demos,zq2599,4631,1874,2024-05-18T11:41:51Z,Apache License 2.0,https://github.com/zq2599/blog_demos
microservices-platform,zlt2000,4628,1689,2025-01-06T02:07:27Z,Apache License 2.0,https://github.com/zlt2000/microservices-platform
esProc,SPLWare,4624,343,2025-03-12T09:27:25Z,Apache License 2.0,https://github.com/SPLWare/esProc
libsvm,cjlin1,4608,1636,2024-08-31T22:32:54Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/cjlin1/libsvm
spring-cloud-gateway,spring-cloud,4607,3367,2025-03-12T14:53:22Z,Apache License 2.0,https://github.com/spring-cloud/spring-cloud-gateway
SpringBoot-Shiro-Vue,Heeexy,4601,1786,2024-08-12T01:10:44Z,MIT License,https://github.com/Heeexy/SpringBoot-Shiro-Vue
ribbon,Netflix,4593,1248,2024-12-10T21:18:08Z,Apache License 2.0,https://github.com/Netflix/ribbon
rocketmq-externals,apache,4591,3070,2024-12-09T09:00:27Z,N/A,https://github.com/apache/rocketmq-externals
JSON-java,stleary,4587,2568,2025-03-06T02:30:25Z,Other,https://github.com/stleary/JSON-java
poi-tl,Sayi,4576,1056,2025-02-25T01:55:42Z,Apache License 2.0,https://github.com/Sayi/poi-tl
quasar,puniverse,4567,573,2024-01-21T07:18:32Z,Other,https://github.com/puniverse/quasar
ForestBlog,saysky,4565,1645,2024-07-03T04:38:32Z,N/A,https://github.com/saysky/ForestBlog
db-tutorial,dunwu,4557,587,2024-10-08T23:22:25Z,Creative Commons Attribution Share Alike 4.0 International,https://github.com/dunwu/db-tutorial
Depth-LIB-Android-,danielzeller,4557,591,2024-10-31T07:43:00Z,Other,https://github.com/danielzeller/Depth-LIB-Android-
micrometer,micrometer-metrics,4556,1012,2025-03-11T22:08:55Z,Apache License 2.0,https://github.com/micrometer-metrics/micrometer
javacpp,bytedeco,4555,591,2024-11-22T23:12:57Z,Other,https://github.com/bytedeco/javacpp
maven,apache,4525,2714,2025-03-12T10:41:43Z,Apache License 2.0,https://github.com/apache/maven
--,981011512,4523,2245,2025-02-25T11:57:25Z,N/A,https://github.com/981011512/--
concurrent,RedSpider1,4519,612,2024-12-21T08:02:15Z,MIT License,https://github.com/RedSpider1/concurrent
GCViewer,chewiebug,4510,982,2025-02-02T15:38:37Z,Other,https://github.com/chewiebug/GCViewer
Infinity-For-Reddit,Docile-Alligator,4503,421,2025-03-04T05:07:05Z,GNU Affero General Public License v3.0,https://github.com/Docile-Alligator/Infinity-For-Reddit
automq,AutoMQ,4496,281,2025-03-12T10:50:08Z,Other,https://github.com/AutoMQ/automq
AndroidHttpCapture,JZ-Darkal,4490,860,2024-03-22T03:07:01Z,MIT License,https://github.com/JZ-Darkal/AndroidHttpCapture
azkaban,azkaban,4490,1586,2024-07-03T06:07:59Z,Apache License 2.0,https://github.com/azkaban/azkaban
android,nextcloud,4490,1814,2025-03-12T15:55:39Z,GNU General Public License v2.0,https://github.com/nextcloud/android
objectbox-java,objectbox,4477,309,2025-03-05T07:13:01Z,Apache License 2.0,https://github.com/objectbox/objectbox-java
opengrok,oracle,4471,766,2025-03-06T20:44:59Z,Other,https://github.com/oracle/opengrok
allure2,allure-framework,4470,729,2025-03-07T03:00:54Z,Apache License 2.0,https://github.com/allure-framework/allure2
AndroidTutorialForBeginners,hussien89aa,4465,6095,2023-08-22T19:24:48Z,N/A,https://github.com/hussien89aa/AndroidTutorialForBeginners
epic,tiann,4461,812,2023-07-22T14:04:07Z,Other,https://github.com/tiann/epic
android-mvp-architecture,janishar,4444,1244,2024-04-16T15:28:00Z,Apache License 2.0,https://github.com/janishar/android-mvp-architecture
android-times-square,square,4438,1185,2023-05-28T01:46:37Z,Apache License 2.0,https://github.com/square/android-times-square
JDA,discord-jda,4436,742,2025-02-23T05:20:20Z,Apache License 2.0,https://github.com/discord-jda/JDA
GT,Tencent,4407,1033,2023-04-07T11:42:43Z,N/A,https://github.com/Tencent/GT
DeepLinkDispatch,airbnb,4395,407,2023-06-27T23:16:54Z,N/A,https://github.com/airbnb/DeepLinkDispatch
moco,dreamhead,4390,1089,2024-07-24T15:21:30Z,MIT License,https://github.com/dreamhead/moco
ticker,robinhood,4385,464,2023-11-23T18:03:23Z,Apache License 2.0,https://github.com/robinhood/ticker
Ant-Media-Server,ant-media,4380,651,2025-03-11T22:41:25Z,Other,https://github.com/ant-media/Ant-Media-Server
WePush,rememberber,4374,998,2024-11-28T14:32:24Z,MIT License,https://github.com/rememberber/WePush
djl,deepjavalibrary,4367,688,2025-03-12T00:22:13Z,Apache License 2.0,https://github.com/deepjavalibrary/djl
leet-code,awangdev,4357,24,2024-11-27T23:34:32Z,N/A,https://github.com/awangdev/leet-code
shiro,apache,4357,2313,2025-03-11T16:21:44Z,Apache License 2.0,https://github.com/apache/shiro
flink-recommandSystem-demo,water8394,4349,1474,2024-02-04T08:18:39Z,N/A,https://github.com/water8394/flink-recommandSystem-demo
ipscan,angryip,4348,742,2024-11-23T19:03:47Z,GNU General Public License v2.0,https://github.com/angryip/ipscan
GDA-android-reversing-Tool,charles2gan,4341,535,2024-05-08T09:19:37Z,Apache License 2.0,https://github.com/charles2gan/GDA-android-reversing-Tool
Gadgetbridge,Freeyourgadget,4313,654,2024-12-23T17:24:07Z,GNU Affero General Public License v3.0,https://github.com/Freeyourgadget/Gadgetbridge
BGARefreshLayout-Android,bingoogolapple,4309,1003,2024-12-10T15:34:52Z,N/A,https://github.com/bingoogolapple/BGARefreshLayout-Android
h2database,h2database,4304,1235,2025-02-17T20:22:49Z,Other,https://github.com/h2database/h2database
serve,pytorch,4299,877,2025-03-03T18:44:07Z,Apache License 2.0,https://github.com/pytorch/serve
jacoco,jacoco,4293,1163,2025-03-08T21:43:08Z,Other,https://github.com/jacoco/jacoco
frontend-maven-plugin,eirslett,4286,879,2025-01-17T12:54:44Z,Apache License 2.0,https://github.com/eirslett/frontend-maven-plugin
CircleIndicator,ongakuer,4268,708,2023-05-03T11:02:37Z,Apache License 2.0,https://github.com/ongakuer/CircleIndicator
IoT-Technical-Guide,IoT-Technology,4258,1075,2023-09-05T12:28:00Z,Apache License 2.0,https://github.com/IoT-Technology/IoT-Technical-Guide
OpenHub,ThirtyDegreesRay,4249,416,2024-05-30T14:01:01Z,GNU General Public License v3.0,https://github.com/ThirtyDegreesRay/OpenHub
dragonwell8,dragonwell-project,4248,495,2025-03-03T02:41:19Z,GNU General Public License v2.0,https://github.com/dragonwell-project/dragonwell8
dynamic-tp,dromara,4242,836,2025-03-11T15:55:03Z,Apache License 2.0,https://github.com/dromara/dynamic-tp
aurora,linhaojun857,4236,682,2024-09-22T06:05:42Z,Apache License 2.0,https://github.com/linhaojun857/aurora
flutter-webrtc,flutter-webrtc,4232,1179,2025-03-12T14:38:52Z,MIT License,https://github.com/flutter-webrtc/flutter-webrtc
failsafe,failsafe-lib,4231,298,2024-06-09T20:41:39Z,Apache License 2.0,https://github.com/failsafe-lib/failsafe
MallChat,zongzibinbin,4219,981,2024-08-19T14:34:44Z,Apache License 2.0,https://github.com/zongzibinbin/MallChat
tx-lcn,codingapi,4209,1458,2023-09-06T07:27:14Z,Apache License 2.0,https://github.com/codingapi/tx-lcn
crate,crate,4194,575,2025-03-12T16:59:04Z,Apache License 2.0,https://github.com/crate/crate
jitsi,jitsi,4190,980,2024-10-28T21:07:16Z,Apache License 2.0,https://github.com/jitsi/jitsi
camunda-bpm-platform,camunda,4185,1603,2025-03-12T19:21:42Z,Apache License 2.0,https://github.com/camunda/camunda-bpm-platform
spring-boot-starter,mybatis,4182,1794,2025-03-06T19:39:47Z,Apache License 2.0,https://github.com/mybatis/spring-boot-starter
campus-imaotai,oddfar,4180,1364,2025-01-21T08:08:29Z,Apache License 2.0,https://github.com/oddfar/campus-imaotai
powermock,powermock,4179,588,2024-01-03T18:46:42Z,Apache License 2.0,https://github.com/powermock/powermock
BGABanner-Android,bingoogolapple,4172,782,2024-12-10T17:06:18Z,N/A,https://github.com/bingoogolapple/BGABanner-Android
unidbg,zhkl0228,4170,993,2025-02-05T16:50:34Z,Apache License 2.0,https://github.com/zhkl0228/unidbg
javassist,jboss-javassist,4169,710,2024-10-03T15:32:31Z,Other,https://github.com/jboss-javassist/javassist
open-location-code,google,4168,491,2025-03-07T10:46:54Z,Apache License 2.0,https://github.com/google/open-location-code
spring-ai,spring-projects,4158,1117,2025-03-12T18:03:55Z,Apache License 2.0,https://github.com/spring-projects/spring-ai
aws-sdk-java,aws,4149,2822,2025-02-19T21:46:53Z,Apache License 2.0,https://github.com/aws/aws-sdk-java
zotfile,jlegewie,4139,288,2024-04-16T14:14:46Z,N/A,https://github.com/jlegewie/zotfile
malmo,microsoft,4133,603,2023-12-04T09:23:11Z,MIT License,https://github.com/microsoft/malmo
hmily,dromara,4122,1401,2024-07-14T04:16:31Z,Apache License 2.0,https://github.com/dromara/hmily
markor,gsantner,4111,382,2025-03-11T20:29:32Z,Other,https://github.com/gsantner/markor
guide-rpc-framework,Snailclimb,4109,2111,2024-07-22T12:17:10Z,Other,https://github.com/Snailclimb/guide-rpc-framework
maxwell,zendesk,4093,1018,2025-03-12T05:46:01Z,Other,https://github.com/zendesk/maxwell
tiny-spring,code4craft,4067,1820,2023-11-27T06:31:02Z,Apache License 2.0,https://github.com/code4craft/tiny-spring
dolby_beta,nining377,4063,237,2024-06-22T07:39:46Z,MIT License,https://github.com/nining377/dolby_beta
jodd,oblac,4061,724,2024-04-15T19:08:00Z,"BSD 2-Clause ""Simplified"" License",https://github.com/oblac/jodd
fastexcel,fast-excel,4059,311,2025-03-11T11:59:53Z,Apache License 2.0,https://github.com/fast-excel/fastexcel
oblivion,bepass-org,4057,553,2025-02-20T12:59:02Z,N/A,https://github.com/bepass-org/oblivion
java-developer-roadmap,s4kibs4mi,4056,548,2025-01-05T06:49:46Z,MIT License,https://github.com/s4kibs4mi/java-developer-roadmap
CC,luckybilly,4051,637,2023-10-11T01:51:19Z,Apache License 2.0,https://github.com/luckybilly/CC
LSPosed_mod,mywalkb,4044,200,2024-09-30T03:52:00Z,GNU General Public License v3.0,https://github.com/mywalkb/LSPosed_mod
SmartCropper,pqpo,4044,746,2024-04-01T14:11:18Z,N/A,https://github.com/pqpo/SmartCropper
chunjun,DTStack,4030,1699,2025-03-05T06:54:34Z,Apache License 2.0,https://github.com/DTStack/chunjun
streampark,apache,4012,1026,2025-03-11T15:25:33Z,Apache License 2.0,https://github.com/apache/streampark
dubbo-admin,apache,4012,2158,2024-08-16T22:34:05Z,Apache License 2.0,https://github.com/apache/dubbo-admin
FloatingActionButton,makovkastar,4004,816,2023-05-28T15:33:21Z,MIT License,https://github.com/makovkastar/FloatingActionButton
TwinklingRefreshLayout,lcodecorex,4003,670,2023-03-27T03:44:19Z,Apache License 2.0,https://github.com/lcodecorex/TwinklingRefreshLayout
Telegram-X,TGX-Android,3996,637,2025-03-07T19:23:02Z,GNU General Public License v3.0,https://github.com/TGX-Android/Telegram-X
geoserver,geoserver,3980,2201,2025-03-12T15:23:15Z,Other,https://github.com/geoserver/geoserver
fastjson2,alibaba,3972,520,2025-03-12T01:59:28Z,Apache License 2.0,https://github.com/alibaba/fastjson2
GuideView,binIoter,3957,654,2023-05-28T16:36:55Z,N/A,https://github.com/binIoter/GuideView
tech-weekly,mercyblitz,3957,711,2024-04-04T04:44:58Z,Apache License 2.0,https://github.com/mercyblitz/tech-weekly
interviewGuide,NotFound9,3944,683,2023-08-07T06:26:02Z,N/A,https://github.com/NotFound9/interviewGuide
Aliucord,Aliucord,3940,170,2025-03-05T01:39:01Z,Open Software License 3.0,https://github.com/Aliucord/Aliucord
RichText,zzhoujay,3939,562,2024-07-10T02:45:37Z,MIT License,https://github.com/zzhoujay/RichText
XChange,knowm,3932,1959,2025-02-19T18:37:56Z,MIT License,https://github.com/knowm/XChange
LiveEventBus,JeremyLiao,3929,551,2024-05-16T10:16:52Z,Apache License 2.0,https://github.com/JeremyLiao/LiveEventBus
XposedInstaller,rovo89,3927,1519,2023-05-26T01:14:08Z,N/A,https://github.com/rovo89/XposedInstaller
novel-plus,201206030,3926,1350,2025-02-28T14:05:21Z,Apache License 2.0,https://github.com/201206030/novel-plus
jmonkeyengine,jMonkeyEngine,3920,1132,2025-03-12T03:07:06Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/jMonkeyEngine/jmonkeyengine
Conductor,bluelinelabs,3902,343,2024-06-07T18:00:21Z,Apache License 2.0,https://github.com/bluelinelabs/Conductor
jstorm,alibaba,3902,1797,2023-06-16T07:13:49Z,Apache License 2.0,https://github.com/alibaba/jstorm
jetty.project,jetty,3897,1936,2025-03-12T18:17:50Z,Other,https://github.com/jetty/jetty.project
learning-spark,databricks,3889,2422,2023-12-16T18:15:33Z,MIT License,https://github.com/databricks/learning-spark
Leetcode,fishercoder1534,3879,1297,2025-03-03T21:42:27Z,Apache License 2.0,https://github.com/fishercoder1534/Leetcode
awaitility,awaitility,3878,246,2025-02-26T12:20:50Z,Apache License 2.0,https://github.com/awaitility/awaitility
BackgroundLibrary,JavaNoober,3873,470,2023-03-09T06:06:43Z,Apache License 2.0,https://github.com/JavaNoober/BackgroundLibrary
xboot,Exrick,3862,1304,2023-06-14T22:44:01Z,GNU General Public License v3.0,https://github.com/Exrick/xboot
bitcoin-wallet,bitcoin-wallet,3862,2121,2025-03-05T16:08:48Z,N/A,https://github.com/bitcoin-wallet/bitcoin-wallet
sofa-rpc,sofastack,3861,1184,2025-03-11T13:43:39Z,Apache License 2.0,https://github.com/sofastack/sofa-rpc
screw,pingfangushi,3857,705,2023-04-13T06:37:44Z,GNU Lesser General Public License v3.0,https://github.com/pingfangushi/screw
grobid,kermitt2,3856,472,2025-03-12T06:07:56Z,Apache License 2.0,https://github.com/kermitt2/grobid
TinyPinyin,promeG,3853,481,2024-11-25T06:53:20Z,Apache License 2.0,https://github.com/promeG/TinyPinyin
Timeline-View,vipulasri,3851,645,2025-02-16T18:54:23Z,Apache License 2.0,https://github.com/vipulasri/Timeline-View
IDDD_Samples,VaughnVernon,3838,914,2023-09-09T17:02:35Z,Other,https://github.com/VaughnVernon/IDDD_Samples
java-tron,tronprotocol,3834,1443,2025-03-12T03:36:45Z,GNU Lesser General Public License v3.0,https://github.com/tronprotocol/java-tron
ripme,RipMeApp,3819,633,2025-02-11T17:15:26Z,MIT License,https://github.com/RipMeApp/ripme
leetcode-editor,shuzijun,3806,407,2024-08-12T13:12:21Z,Apache License 2.0,https://github.com/shuzijun/leetcode-editor
ShedLock,lukas-krecan,3789,535,2025-03-12T18:09:55Z,Apache License 2.0,https://github.com/lukas-krecan/ShedLock
jabref,JabRef,3781,2714,2025-03-12T15:46:41Z,MIT License,https://github.com/JabRef/jabref
syncthing-android,syncthing,3769,447,2024-12-03T21:13:47Z,Mozilla Public License 2.0,https://github.com/syncthing/syncthing-android
AndServer,yanzhenjie,3768,767,2023-06-07T08:04:09Z,Apache License 2.0,https://github.com/yanzhenjie/AndServer
OpenPDF,LibrePDF,3764,629,2024-11-27T06:09:15Z,Other,https://github.com/LibrePDF/OpenPDF
My-Blog,ZHENFENG13,3749,997,2024-03-07T06:31:25Z,Apache License 2.0,https://github.com/ZHENFENG13/My-Blog
CustomActivityOnCrash,Ereza,3749,543,2024-05-17T08:29:02Z,Apache License 2.0,https://github.com/Ereza/CustomActivityOnCrash
react-native-share,react-native-share,3740,965,2025-03-12T17:00:11Z,MIT License,https://github.com/react-native-share/react-native-share
lilishop,lilishop,3737,950,2025-02-24T06:20:44Z,GNU Affero General Public License v3.0,https://github.com/lilishop/lilishop
PeerBanHelper,PBH-BTN,3733,101,2025-03-12T13:27:58Z,GNU General Public License v3.0,https://github.com/PBH-BTN/PeerBanHelper
mlkit,googlesamples,3724,2976,2024-10-04T18:38:24Z,Apache License 2.0,https://github.com/googlesamples/mlkit
Terasology,MovingBlocks,3710,1345,2024-12-17T03:41:08Z,Apache License 2.0,https://github.com/MovingBlocks/Terasology
atmosphere,Atmosphere,3709,756,2025-02-06T16:08:32Z,N/A,https://github.com/Atmosphere/atmosphere
NullAway,uber,3700,301,2025-03-12T16:55:27Z,MIT License,https://github.com/uber/NullAway
java,kubernetes-client,3698,1964,2025-03-12T14:09:57Z,Apache License 2.0,https://github.com/kubernetes-client/java
ByteLegend,ByteLegend,3692,144,2023-08-17T06:26:58Z,GNU Affero General Public License v3.0,https://github.com/ByteLegend/ByteLegend
kylin,apache,3683,1531,2025-03-11T11:09:21Z,Apache License 2.0,https://github.com/apache/kylin
BannerViewPager,zhpanvip,3681,447,2025-01-20T07:06:07Z,Apache License 2.0,https://github.com/zhpanvip/BannerViewPager
rejoiner,google,3669,139,2023-06-13T22:58:03Z,Apache License 2.0,https://github.com/google/rejoiner
groupie,lisawray,3665,295,2023-10-03T04:12:10Z,MIT License,https://github.com/lisawray/groupie
shopizer,shopizer-ecommerce,3662,3071,2025-02-06T17:14:51Z,Apache License 2.0,https://github.com/shopizer-ecommerce/shopizer
sofa-jraft,sofastack,3660,1162,2025-02-18T10:29:49Z,Apache License 2.0,https://github.com/sofastack/sofa-jraft
bundletool,google,3657,394,2025-03-06T12:00:45Z,Apache License 2.0,https://github.com/google/bundletool
databus,linkedin,3656,738,2023-09-28T17:53:01Z,Apache License 2.0,https://github.com/linkedin/databus
Linkage-RecyclerView,KunMinX,3652,461,2023-03-17T14:54:03Z,N/A,https://github.com/KunMinX/Linkage-RecyclerView
pdfsam,torakiki,3650,355,2025-03-10T01:16:03Z,GNU Affero General Public License v3.0,https://github.com/torakiki/pdfsam
light-4j,networknt,3634,637,2025-03-07T02:03:49Z,Apache License 2.0,https://github.com/networknt/light-4j
chatgpt-java,PlexPt,3633,714,2024-12-09T12:11:10Z,GNU General Public License v3.0,https://github.com/PlexPt/chatgpt-java
incubator-heron,apache,3630,593,2023-03-01T15:11:08Z,Apache License 2.0,https://github.com/apache/incubator-heron
RoaringBitmap,RoaringBitmap,3627,565,2025-01-31T14:46:13Z,Apache License 2.0,https://github.com/RoaringBitmap/RoaringBitmap
JCTools,JCTools,3626,569,2024-06-01T14:55:08Z,Apache License 2.0,https://github.com/JCTools/JCTools
Android-BluetoothKit,dingjikerbo,3625,746,2023-04-25T06:02:54Z,Apache License 2.0,https://github.com/dingjikerbo/Android-BluetoothKit
undertow,undertow-io,3624,1009,2025-01-27T12:13:30Z,Apache License 2.0,https://github.com/undertow-io/undertow
FlatLaf,JFormDesigner,3622,285,2025-03-09T18:24:09Z,Apache License 2.0,https://github.com/JFormDesigner/FlatLaf
